nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,label 
0.2566977,0.82964814,0.24713373,0.8438417,0.24027632,0.81723297,0.2551757,0.8553365,0.2423634,0.79298127,0.32300267,0.872593,0.31211802,0.74895525,0.40446848,0.9336903,0.3912172,0.7066193,0.39112237,0.8493764,0.3842374,0.79644436,0.51021636,0.8065144,0.4911409,0.72977954,0.64511395,0.7850504,0.52676845,0.63300246,0.77151954,0.7642483,0.591538,0.7469334,Vrikshasana
0.24834304,0.81111026,0.24034697,0.82383895,0.23381552,0.8001771,0.2530178,0.83946353,0.24026732,0.7778603,0.3211792,0.86118,0.31413028,0.7396609,0.40252587,0.9207748,0.39839503,0.6915797,0.388152,0.8340147,0.38782534,0.7844388,0.4969753,0.80842507,0.48381498,0.7250061,0.6495948,0.7842337,0.5263544,0.63173246,0.77370024,0.7628926,0.58782786,0.7434337,Vrikshasana
0.24957749,0.8127051,0.24149221,0.82704085,0.235328,0.8021122,0.25382465,0.84146464,0.24161397,0.7815141,0.3217823,0.8613225,0.31209487,0.7403434,0.40364382,0.9229116,0.39766023,0.6931804,0.39012575,0.8337941,0.3887353,0.7843998,0.50161016,0.8074751,0.48686948,0.7286749,0.64966226,0.7834452,0.5277548,0.63243926,0.7733797,0.76273054,0.5884398,0.74440837,Vrikshasana
0.2504311,0.81163484,0.241587,0.82554084,0.23540391,0.80157554,0.25292864,0.84030235,0.24066003,0.77798194,0.32123065,0.8603062,0.31443256,0.73905754,0.4033584,0.9215337,0.40091655,0.69122523,0.39164406,0.8367177,0.39056832,0.7731722,0.5006628,0.80736554,0.48585096,0.7283298,0.64859015,0.78247017,0.5266761,0.62797534,0.77243644,0.76588845,0.58830434,0.7422517,Vrikshasana
0.25176305,0.8155935,0.24241742,0.8290933,0.23752978,0.8036476,0.25414684,0.8423963,0.24166104,0.7819388,0.31978327,0.8622787,0.31356752,0.7398904,0.40297222,0.926846,0.3975829,0.69834685,0.38879818,0.8386414,0.38660517,0.78938717,0.5058558,0.8080154,0.48766002,0.72593075,0.6477978,0.7832548,0.52823025,0.62942314,0.770474,0.7660414,0.5900031,0.74294096,Vrikshasana
0.25159028,0.8177003,0.24224582,0.8308272,0.2377965,0.8049605,0.25215882,0.8451387,0.24230011,0.78370965,0.32017192,0.86419654,0.314938,0.7426659,0.40190944,0.92727494,0.39964172,0.70095015,0.38955194,0.84613025,0.38543287,0.79616296,0.5087963,0.8061779,0.48889324,0.7286353,0.6480989,0.7828005,0.5285251,0.632373,0.770728,0.76294804,0.58920556,0.7449193,Vrikshasana
0.2545042,0.8212847,0.24510996,0.83484435,0.24060412,0.8088336,0.25331753,0.84716034,0.24331445,0.7874252,0.3221905,0.8664326,0.3172614,0.74462795,0.40318018,0.9281282,0.40018803,0.69945055,0.3903307,0.84226096,0.3865922,0.7927425,0.50471663,0.80803424,0.48585972,0.7311892,0.64442533,0.78470325,0.5279869,0.6365347,0.77098006,0.7627967,0.5922889,0.7451447,Vrikshasana
0.25720426,0.8237712,0.24679974,0.83839536,0.24114853,0.81246835,0.25367588,0.8512682,0.2426493,0.79115075,0.32122472,0.87008065,0.3140739,0.7477925,0.40672222,0.92627555,0.39728582,0.698162,0.39283177,0.8452419,0.38692617,0.79523826,0.50777507,0.80875885,0.48861822,0.7312552,0.64807254,0.7847537,0.52648216,0.6360223,0.7710772,0.7631182,0.5910138,0.7463093,Vrikshasana
0.25722212,0.82358146,0.24742533,0.83828825,0.24196,0.812334,0.2558642,0.8509546,0.24413937,0.7905094,0.32233462,0.8695807,0.31866738,0.7474729,0.40366805,0.92569697,0.40155086,0.69914657,0.39398766,0.8447246,0.3911196,0.7889837,0.500703,0.81084037,0.4838684,0.7339425,0.6445073,0.7847155,0.52750176,0.6374362,0.76989,0.76382434,0.5944817,0.7476791,Vrikshasana
0.25469947,0.80741405,0.2439317,0.82156646,0.24039733,0.7969217,0.253219,0.8381189,0.24631935,0.77492404,0.31687903,0.8605817,0.32330343,0.7384104,0.39851782,0.92512655,0.4063863,0.69522095,0.39421028,0.84494334,0.39109853,0.7859069,0.5051772,0.8104072,0.4874733,0.7353789,0.64347833,0.78572655,0.52581924,0.639621,0.7692461,0.76396495,0.59434545,0.74570376,Vrikshasana
0.2535206,0.8089235,0.243575,0.8227776,0.23962252,0.79889494,0.25360245,0.83886266,0.24609368,0.77610284,0.31863934,0.8609807,0.3226953,0.73935384,0.4005996,0.9258637,0.40494308,0.69562167,0.3944798,0.84066665,0.3916599,0.7840418,0.4983959,0.8116907,0.48424175,0.7356978,0.6475684,0.7844909,0.52644783,0.637639,0.7707049,0.7633127,0.59222996,0.7439535,Vrikshasana
0.25500283,0.8145494,0.24434052,0.82771105,0.24103427,0.8036298,0.255564,0.8426872,0.24713366,0.78300613,0.3211527,0.86596787,0.32213968,0.7430797,0.40227297,0.9278496,0.40409097,0.6957897,0.39673108,0.8447833,0.39249894,0.78651565,0.50357795,0.81133217,0.484468,0.7354753,0.6472202,0.7854143,0.5258415,0.6396764,0.7696267,0.7635431,0.5921057,0.74377894,Vrikshasana
0.25482455,0.8167606,0.24496454,0.8301263,0.24110976,0.80494267,0.25462815,0.84567094,0.24595755,0.78535753,0.32163796,0.86828643,0.3223882,0.7416136,0.40242282,0.92913,0.40775046,0.6988478,0.39488056,0.8449439,0.39224872,0.7875629,0.50160336,0.81407803,0.48390967,0.73906976,0.6451931,0.7871643,0.52353424,0.64313537,0.76890653,0.76459134,0.59413,0.74741447,Vrikshasana
0.26642603,0.81079555,0.25564003,0.8239846,0.2524605,0.80205595,0.2586195,0.84051806,0.25385854,0.78100294,0.32829738,0.8580929,0.32437074,0.7382249,0.41482654,0.90156347,0.40669197,0.68499255,0.43707108,0.8555329,0.4223392,0.7428343,0.5060826,0.80608404,0.48928317,0.7284755,0.6507531,0.77845126,0.5486728,0.6426799,0.7686241,0.7670049,0.6424646,0.7328365,Vrikshasana
0.36216623,0.7021594,0.3480315,0.7139912,0.35106915,0.68895876,0.32547188,0.73666424,0.333951,0.67036444,0.34773415,0.76879424,0.39205074,0.6573218,0.41827086,0.8047465,0.50727785,0.66540277,0.4932652,0.8213618,0.6080324,0.6916259,0.50157595,0.7717721,0.51474804,0.7085834,0.6113747,0.79023993,0.63251704,0.7105388,0.7446527,0.7669954,0.76665145,0.7101473,Vrikshasana
0.3836277,0.67077553,0.36767927,0.6782911,0.37273946,0.6544215,0.34772965,0.7022597,0.3644618,0.6399491,0.37687278,0.7466996,0.4160963,0.63654816,0.4539008,0.80007243,0.5179452,0.6419344,0.53433263,0.828632,0.6025138,0.66176665,0.52209145,0.76131463,0.53280634,0.6914779,0.6173299,0.69436055,0.657741,0.6848818,0.63168216,0.67096436,0.76709694,0.71066725,Vrikshasana
0.32946417,0.7730373,0.31646186,0.7836217,0.31796452,0.76064605,0.3112413,0.78806067,0.3062886,0.73071325,0.36506492,0.79811656,0.3728074,0.6793603,0.45726395,0.823023,0.47295758,0.67205787,0.5530137,0.82216406,0.534635,0.7421747,0.5254563,0.7800861,0.53006536,0.7067152,0.64984626,0.80007654,0.6569853,0.7098306,0.7574563,0.80442804,0.77505165,0.7147786,Vrikshasana
0.2659043,0.7422538,0.25422284,0.7514315,0.25301096,0.7272893,0.26031807,0.7619076,0.2585147,0.7001646,0.3247327,0.78694385,0.3380749,0.6617675,0.39577687,0.8206292,0.43255448,0.64588696,0.44335762,0.833761,0.5181411,0.6720178,0.4939606,0.7705086,0.5159777,0.7010316,0.5238797,0.8692055,0.65516585,0.71682554,0.6324727,0.7834926,0.7670249,0.7183186,Vrikshasana
0.28920123,0.7064071,0.27624023,0.71963793,0.2756743,0.6941047,0.27827793,0.7356433,0.28048062,0.6698172,0.3455688,0.75227565,0.3562945,0.6406842,0.4450351,0.766301,0.45855474,0.624752,0.54402673,0.7742672,0.5478959,0.66029686,0.4965547,0.73844707,0.51476365,0.6768911,0.49459907,0.834015,0.6590185,0.6911419,0.581008,0.75399977,0.7694203,0.71616685,Vrikshasana
0.26037475,0.71990615,0.24756946,0.73320526,0.24576172,0.70844454,0.2568627,0.7458365,0.2566317,0.6867413,0.32061812,0.76963687,0.32994562,0.6519174,0.39985874,0.8175318,0.42167634,0.6115521,0.4364412,0.77519685,0.4618856,0.67482203,0.4913996,0.7580722,0.51325077,0.6849438,0.53264093,0.8617504,0.65657973,0.71371835,0.60811675,0.74755764,0.76997554,0.71677047,Vrikshasana
0.26918274,0.7725862,0.25897923,0.78534406,0.25667647,0.7611881,0.26427996,0.7940923,0.25610852,0.7358642,0.33307692,0.7998052,0.3251193,0.68901175,0.41754395,0.8133322,0.387917,0.6366477,0.44532087,0.8526012,0.40790412,0.7041864,0.5144685,0.78511596,0.5251446,0.70913714,0.63260365,0.8138563,0.6585075,0.7242839,0.74011153,0.78270614,0.7705148,0.7221496,Vrikshasana
0.24684176,0.6895642,0.23434024,0.7019251,0.23636188,0.6775923,0.23963027,0.721605,0.24650943,0.6616588,0.3173208,0.75914145,0.32789496,0.6358807,0.40631598,0.78471386,0.42749083,0.61195433,0.48966974,0.80210125,0.5136673,0.65529287,0.5264745,0.76116747,0.5342027,0.6801125,0.6553876,0.77621716,0.66956884,0.6873445,0.7700894,0.7792351,0.7846033,0.69228894,Vrikshasana
0.22355914,0.73081475,0.20989905,0.74757737,0.20879334,0.7159057,0.21846221,0.7684133,0.2193804,0.6934731,0.30393863,0.8001306,0.30776227,0.64662755,0.4159028,0.8123237,0.42102137,0.605878,0.51263505,0.817688,0.5206808,0.5739803,0.5511613,0.76069486,0.5484482,0.66257656,0.69867545,0.73452514,0.70670295,0.65386385,0.8301596,0.71751297,0.8607729,0.6405615,Vrikshasana
0.18854675,0.6807585,0.17281598,0.6959955,0.17242222,0.66420543,0.17870073,0.7175275,0.18124858,0.63727117,0.2880366,0.7649373,0.29497007,0.58517116,0.42289117,0.7857712,0.43334827,0.54938495,0.5433521,0.789824,0.55086315,0.5110171,0.57662755,0.73171383,0.5735933,0.6125606,0.7657412,0.70661926,0.7540977,0.6143358,0.9310671,0.7016972,0.88799,0.62683505,Vrikshasana
0.1767272,0.7458598,0.1560532,0.75976294,0.1557654,0.7218942,0.16251156,0.76431435,0.16423678,0.6776472,0.2676755,0.7967375,0.28153145,0.62621534,0.41233948,0.79977375,0.45558876,0.6082386,0.53806245,0.8277507,0.60618216,0.6421071,0.57958925,0.78424245,0.58664405,0.675874,0.76693314,0.79214185,0.788142,0.6686175,0.90016145,0.72597307,0.9478815,0.644191,Vrikshasana
0.2461655,0.7483843,0.23511642,0.7604283,0.23200822,0.7338999,0.24216846,0.77657604,0.23900545,0.7071104,0.32076237,0.8048583,0.33479124,0.6637521,0.4200808,0.8169653,0.4496056,0.6509561,0.5138249,0.8393749,0.5463881,0.6659384,0.54508257,0.79504585,0.55713266,0.70957255,0.6934405,0.7955181,0.69044876,0.71513355,0.83843094,0.7949361,0.8110451,0.71843237,Vrikshasana
0.26120082,0.7890029,0.25072223,0.80001247,0.24847119,0.77836746,0.258336,0.8135532,0.2532704,0.7533082,0.33279803,0.83465624,0.33324927,0.7097634,0.42267838,0.8502749,0.42210993,0.68512535,0.50647837,0.849703,0.50229913,0.6811852,0.52420425,0.805639,0.525761,0.72892493,0.6645289,0.79015255,0.66272366,0.7250678,0.77810115,0.78051764,0.7730534,0.73068,Vrikshasana
0.273618,0.83365834,0.26184788,0.8464102,0.25904924,0.82104534,0.26908156,0.8582393,0.26177716,0.7965865,0.3454864,0.88394773,0.34013018,0.7556626,0.4276745,0.9323511,0.44656748,0.7317617,0.5037856,0.9792686,0.5393164,0.7193592,0.5230748,0.8234702,0.5055014,0.7533765,0.6583002,0.7951407,0.488252,0.6474956,0.7874052,0.77560246,0.5690339,0.71736884,Vrikshasana
0.2528791,0.8469327,0.24342966,0.86032647,0.24014886,0.8357917,0.25351062,0.8736153,0.24409191,0.8133019,0.33216858,0.89198256,0.31909308,0.76520514,0.42374763,0.92291164,0.40333948,0.71343553,0.4485173,0.8837538,0.43504357,0.77438515,0.5113855,0.8251293,0.48854816,0.75078785,0.65152925,0.7985259,0.513227,0.6542913,0.7846811,0.78170896,0.59473175,0.76863533,Vrikshasana
0.249591,0.8111223,0.2381164,0.8224046,0.23674819,0.7983024,0.24709979,0.84088033,0.24615285,0.7777044,0.31368405,0.8725943,0.32383826,0.7459732,0.39305866,0.936356,0.40840468,0.69910556,0.3944488,0.84813654,0.39440638,0.7867858,0.502098,0.8240684,0.48745927,0.745399,0.6591545,0.7937467,0.5137391,0.64196104,0.78296995,0.77512974,0.59019965,0.7527152,Vrikshasana
0.25268993,0.834946,0.24135756,0.8475693,0.23975573,0.81961244,0.24860917,0.8648116,0.24527562,0.8002027,0.32024544,0.88872087,0.32280317,0.7580209,0.40353006,0.94544905,0.4041351,0.7154438,0.3955715,0.854178,0.40092027,0.79254866,0.51286453,0.83010024,0.49368417,0.75397766,0.6473731,0.80202746,0.51788527,0.6585784,0.77719384,0.7801878,0.5957705,0.7690356,Vrikshasana
0.2534713,0.83203304,0.24228993,0.8454126,0.24013095,0.8194779,0.25037628,0.86329365,0.24457407,0.79872584,0.32221308,0.8850977,0.32016242,0.76138437,0.40481168,0.941728,0.40284538,0.70941305,0.40012786,0.8536961,0.4016899,0.78598505,0.5045806,0.82507616,0.48548552,0.7491127,0.65163857,0.79844064,0.5215788,0.64735514,0.7808917,0.7818341,0.59117967,0.760099,Vrikshasana
0.2516175,0.82871133,0.24230728,0.842994,0.2383978,0.81765395,0.25186405,0.860056,0.24427819,0.79609025,0.32342032,0.88274235,0.32500002,0.7553804,0.40564936,0.9376503,0.40731373,0.7081885,0.39865258,0.8529026,0.40199456,0.7880448,0.514786,0.8235961,0.49293298,0.7478571,0.65747714,0.79701525,0.52013856,0.6447437,0.78228426,0.7813771,0.5907353,0.75476784,Vrikshasana
0.25535682,0.8270617,0.24470031,0.8427573,0.24068744,0.81743133,0.25360096,0.8575986,0.24431978,0.79432184,0.3229488,0.882628,0.32429025,0.75436795,0.40932032,0.9387517,0.40621242,0.701901,0.40263227,0.85415477,0.40361717,0.7861229,0.5172142,0.8218533,0.49703225,0.7449569,0.6602067,0.79612756,0.52024436,0.6430523,0.78164744,0.77995193,0.5911278,0.75054246,Vrikshasana
0.25355077,0.82240254,0.242703,0.8362201,0.24001476,0.8096509,0.24976641,0.85319054,0.24537805,0.790094,0.3226953,0.8788429,0.3244137,0.75089943,0.40486148,0.9392093,0.40777367,0.70406675,0.4018653,0.8517525,0.4042717,0.7887733,0.51429796,0.823105,0.49516284,0.7445866,0.6587943,0.7953455,0.51950186,0.64358157,0.7793116,0.77793384,0.5925943,0.7507584,Vrikshasana
0.25430408,0.83239126,0.2431887,0.84540105,0.2405896,0.81888115,0.2525313,0.86147904,0.2449124,0.79455847,0.32553375,0.8830016,0.32588875,0.75550836,0.40718547,0.9368898,0.4073544,0.706535,0.3998842,0.8525411,0.4036662,0.78806585,0.5201086,0.8246399,0.4984018,0.7470587,0.6599606,0.79659784,0.52018064,0.645394,0.7823629,0.77963483,0.5935883,0.7532317,Vrikshasana
0.25661713,0.83183,0.24529195,0.84535015,0.24183919,0.8196634,0.25475106,0.861473,0.2470175,0.79826766,0.32406974,0.8824929,0.32535088,0.75562954,0.41028017,0.941002,0.4066286,0.7050935,0.4032805,0.8531499,0.40360376,0.78802234,0.5213605,0.82217366,0.49952173,0.7459566,0.6576638,0.79734737,0.5225625,0.64617205,0.7797241,0.7795342,0.5936699,0.7537243,Vrikshasana
0.25577322,0.82948583,0.24582838,0.84318125,0.24063322,0.8162999,0.25351,0.85492235,0.24456145,0.79161215,0.32069156,0.877263,0.32437423,0.7476225,0.40700594,0.9377264,0.41267562,0.70848036,0.40252888,0.8523813,0.40351123,0.8008927,0.512437,0.81847626,0.49441588,0.7394587,0.65745384,0.79332197,0.5242196,0.6394206,0.7814623,0.7761209,0.59528303,0.7487484,Vrikshasana
0.25339785,0.8039915,0.24227454,0.8162048,0.24097617,0.7905655,0.24911316,0.8360832,0.24690604,0.7732433,0.31958583,0.8669538,0.3266391,0.7422922,0.38753217,0.94334805,0.41886616,0.7023723,0.41852677,0.86482096,0.43379077,0.7461294,0.50128883,0.82027864,0.4855372,0.74146986,0.6511432,0.7928582,0.5164211,0.6359784,0.77725947,0.77565014,0.58761525,0.74025196,Vrikshasana
0.24889512,0.7716265,0.23681705,0.7848357,0.2372618,0.7571236,0.24431095,0.8039057,0.24581647,0.7398998,0.31549022,0.8357141,0.32207996,0.7078351,0.40783778,0.886552,0.40832162,0.667111,0.4603157,0.8256929,0.45455855,0.73052704,0.5108898,0.7868003,0.50094724,0.6997332,0.654781,0.7793443,0.5569056,0.6181507,0.7772636,0.77392244,0.64821106,0.71605635,Vrikshasana
0.24714491,0.6317275,0.23419589,0.6421753,0.23628682,0.6175133,0.23737217,0.6637751,0.24552809,0.60060096,0.3078625,0.71063536,0.33838505,0.5705363,0.39930055,0.75227445,0.4459524,0.561431,0.48793507,0.7466002,0.5365529,0.571631,0.5423939,0.68488187,0.545465,0.6069526,0.6791969,0.65640664,0.6718413,0.62391514,0.82282454,0.6365852,0.7843492,0.6509628,Vrikshasana
0.65662384,0.69840145,0.6559289,0.7100168,0.6490094,0.7066266,0.6328671,0.70400834,0.6095192,0.700674,0.6041632,0.647581,0.61045325,0.63309366,0.70899475,0.67807394,0.7160968,0.6675615,0.7845217,0.7217833,0.8045893,0.71398085,0.69145197,0.45073622,0.69074583,0.43946925,0.7709648,0.35251537,0.7851839,0.3467007,0.7448857,0.1990586,0.75701845,0.17247826,Bhujangasana
0.63556063,0.7314764,0.6275038,0.74905103,0.61353254,0.7258546,0.62879455,0.7359812,0.6026445,0.68917537,0.64462847,0.6573539,0.65102684,0.6493601,0.7627721,0.68002856,0.7725194,0.68886244,0.7663731,0.7735595,0.7871236,0.77788186,0.7315,0.47853568,0.74469614,0.47149998,0.7602858,0.34347892,0.77423614,0.33823755,0.75284475,0.18533571,0.7648097,0.16729198,Bhujangasana
0.7125776,0.7365576,0.7066527,0.7497026,0.7014237,0.74041146,0.6924827,0.74176633,0.6836585,0.7189264,0.695904,0.69933337,0.70096576,0.66140586,0.7157298,0.70622396,0.79514354,0.68196493,0.7651313,0.7768584,0.79136515,0.7569,0.7201257,0.49051398,0.7313351,0.4758362,0.75081515,0.34639698,0.76341325,0.34025574,0.7387946,0.20259689,0.7466174,0.1856074,Bhujangasana
0.6319803,0.67904615,0.6272092,0.702643,0.61461926,0.6797242,0.6317452,0.7169001,0.60416406,0.66766685,0.68833864,0.70683485,0.62890106,0.60972095,0.7555959,0.7068288,0.6494083,0.5075834,0.76970965,0.7311221,0.67975277,0.4391092,0.7532309,0.5418803,0.7217953,0.4986189,0.7681309,0.3727677,0.7582944,0.36684403,0.7337918,0.20719096,0.71995246,0.21313827,Bhujangasana
0.61576045,0.663704,0.6107791,0.6877429,0.59741205,0.66628647,0.6238991,0.7077956,0.5921186,0.65849584,0.68642026,0.7017445,0.6168876,0.60064954,0.75933063,0.7063403,0.6392193,0.49673408,0.76850927,0.7362303,0.6611571,0.42496124,0.7489538,0.5228884,0.7055669,0.48278782,0.77254885,0.38090318,0.7586407,0.36462456,0.7617211,0.21486807,0.62053853,0.30712366,Bhujangasana
0.6523026,0.75043577,0.64042795,0.7618174,0.631221,0.74386066,0.6378027,0.7480125,0.6146129,0.71006244,0.6739197,0.7122412,0.6468553,0.6578243,0.7551044,0.6903496,0.7554901,0.67248875,0.7602624,0.7725716,0.76224864,0.76421696,0.7258429,0.51598674,0.72119963,0.49546877,0.75609815,0.36104217,0.76344764,0.35580587,0.74932736,0.21450128,0.7555048,0.1932022,Bhujangasana
0.68020225,0.76870596,0.66470516,0.7722387,0.6651955,0.77044415,0.6567883,0.74865997,0.66026247,0.74513257,0.67576677,0.69138294,0.6891183,0.69804424,0.7264065,0.6446889,0.7628691,0.65566343,0.75543094,0.70151657,0.7886457,0.7365284,0.7257511,0.50613344,0.7478918,0.50432074,0.7473581,0.36041087,0.76391935,0.3552317,0.744667,0.20933442,0.7580331,0.19076553,Bhujangasana
0.708002,0.786536,0.6935188,0.78832865,0.695388,0.78516275,0.6778828,0.7642906,0.6818621,0.76065564,0.66863245,0.7102642,0.6992417,0.7126208,0.68152535,0.6543098,0.7214338,0.6745499,0.738614,0.6493891,0.7956163,0.6734727,0.7194713,0.50901145,0.7396347,0.50723237,0.7472026,0.3651008,0.76519287,0.35746154,0.7437199,0.21417443,0.75799036,0.19393486,Bhujangasana
0.5167202,0.68424827,0.5074182,0.6719968,0.50893575,0.6685052,0.5289782,0.6444586,0.53397936,0.6402841,0.59062445,0.63933456,0.5969951,0.6531567,0.69717306,0.64965403,0.712281,0.66075176,0.80498564,0.6635516,0.8185565,0.6791591,0.7181015,0.49597704,0.7218066,0.497683,0.758534,0.35960564,0.7792596,0.3605203,0.746571,0.21728471,0.77183604,0.18481001,Bhujangasana
0.51073366,0.66390085,0.50332624,0.6516215,0.5061608,0.6493757,0.52973545,0.63219607,0.5348128,0.6285368,0.5891785,0.63518226,0.603674,0.6473081,0.6958212,0.6475711,0.71243465,0.6652803,0.7926183,0.663618,0.8183282,0.67896175,0.72346723,0.48496154,0.73262346,0.4886974,0.7560151,0.35444987,0.7837291,0.36149797,0.745439,0.21814208,0.77209926,0.18377577,Bhujangasana
0.5220173,0.6782031,0.51091564,0.6651084,0.51316994,0.6671544,0.5314811,0.64004105,0.53677416,0.64349383,0.59176284,0.6287709,0.60549796,0.6485724,0.6921459,0.65064347,0.7140548,0.6661778,0.800732,0.66338444,0.81893986,0.6790927,0.7260276,0.48619395,0.7352419,0.49088606,0.75540644,0.35455012,0.78146225,0.35828188,0.7462801,0.21694677,0.77596825,0.18533367,Bhujangasana
0.5244595,0.6756144,0.51381385,0.6618512,0.51587486,0.6682257,0.5335331,0.6382322,0.5377442,0.65367115,0.59417385,0.6281604,0.6066536,0.65032387,0.6936342,0.6515817,0.7169262,0.66675836,0.8025818,0.66335255,0.8197154,0.67884165,0.7255126,0.48816118,0.734274,0.4919374,0.7563892,0.35390723,0.782271,0.35751456,0.7464924,0.21836731,0.7749742,0.18558928,Bhujangasana
0.52964014,0.6744638,0.51644546,0.6590049,0.5182023,0.66763854,0.53602165,0.63532823,0.5394363,0.6551359,0.59161663,0.6252519,0.6061387,0.65244424,0.6942385,0.6511135,0.71680385,0.6670505,0.8024219,0.66279995,0.8204791,0.67876166,0.72693324,0.48619407,0.73582375,0.49004507,0.7558605,0.35404733,0.7825458,0.35740402,0.74631864,0.21810345,0.7763954,0.18528026,Bhujangasana
0.5396729,0.6601517,0.5237448,0.6455567,0.52938414,0.66712165,0.53876853,0.6254082,0.54343134,0.67072606,0.59101,0.619215,0.60503554,0.6594291,0.6974074,0.6506598,0.71188,0.6706382,0.80240816,0.66331434,0.8206065,0.6815767,0.7227856,0.48948005,0.7331135,0.49654916,0.75578314,0.3565811,0.7831325,0.35888138,0.7479739,0.21529436,0.77295214,0.1834557,Bhujangasana
0.5409651,0.6549641,0.52542853,0.6395895,0.53023094,0.6639016,0.5397951,0.6233986,0.5453473,0.6719031,0.59023684,0.6148658,0.6039129,0.6609051,0.696142,0.6489437,0.71005136,0.66970086,0.7650079,0.63412434,0.81817585,0.6787014,0.7211409,0.48731792,0.7335942,0.49645695,0.75307256,0.35601708,0.7839092,0.3583255,0.74612767,0.217651,0.7724347,0.18652034,Bhujangasana
0.5407817,0.65566415,0.5257535,0.6401575,0.53057754,0.6646447,0.5395522,0.623774,0.545097,0.6722752,0.5896234,0.615197,0.6045343,0.66021967,0.694343,0.64846456,0.70906144,0.66874886,0.7679601,0.6298811,0.81736326,0.67862743,0.7226126,0.4868152,0.73510134,0.49793658,0.7525231,0.3555558,0.7852655,0.35882607,0.74583805,0.21678266,0.77612257,0.1852475,Bhujangasana
0.5406533,0.66041684,0.5275707,0.6479549,0.5313344,0.6703178,0.54027766,0.6254486,0.54562676,0.6739477,0.589162,0.6183753,0.60549206,0.65943235,0.69219875,0.6492548,0.7103262,0.66764927,0.7550932,0.6270887,0.8171891,0.6780247,0.72406375,0.48721504,0.7398901,0.49815613,0.75310266,0.3549598,0.7858693,0.35805386,0.74724287,0.21620113,0.7771717,0.18300831,Bhujangasana
0.54514295,0.66828585,0.53027725,0.65200233,0.5349501,0.67398626,0.5411346,0.6298899,0.5479397,0.6753942,0.5897484,0.6161518,0.6066004,0.6595383,0.6941901,0.64634234,0.7127377,0.66783565,0.76966715,0.6262511,0.82117563,0.67818075,0.72372353,0.48687667,0.7390604,0.49641433,0.75316447,0.3542221,0.7842659,0.35796708,0.7466341,0.21528707,0.7734912,0.18506083,Bhujangasana
0.54170537,0.6970045,0.5295042,0.68860835,0.53110063,0.6907383,0.538456,0.6586013,0.54427606,0.6665244,0.58988327,0.63192326,0.60373235,0.6579604,0.6932199,0.64178056,0.71183014,0.6661936,0.7798178,0.6415423,0.82187355,0.68032634,0.72428656,0.49094787,0.7332236,0.49550694,0.7567837,0.3536007,0.7818216,0.35747212,0.7479576,0.2163048,0.7727653,0.18357097,Bhujangasana
0.54900825,0.7002999,0.5332302,0.699685,0.53715396,0.6832859,0.5415085,0.67629164,0.548108,0.65043986,0.5892163,0.6428752,0.6002475,0.6511153,0.69669443,0.6532648,0.71135193,0.66102046,0.8032026,0.6633328,0.81965995,0.67898244,0.730826,0.49219406,0.7347891,0.49446884,0.7590369,0.35612974,0.77655363,0.35729218,0.7485309,0.21757942,0.7734763,0.18744843,Bhujangasana
0.55283433,0.69660056,0.5354832,0.69903374,0.53923476,0.6782253,0.5420208,0.68005586,0.54865724,0.64434165,0.5904695,0.64109224,0.6000622,0.64977545,0.696029,0.65142584,0.71100044,0.6597809,0.80267185,0.662741,0.81980234,0.67820746,0.7305288,0.49200284,0.7349252,0.49425113,0.7600479,0.35429278,0.77728325,0.35595334,0.74912375,0.21781379,0.7725903,0.18649815,Bhujangasana
0.5502225,0.6848552,0.5353182,0.6952586,0.53674793,0.6680784,0.5424846,0.69160974,0.5456852,0.635534,0.5903734,0.6412247,0.6027609,0.6478824,0.70004904,0.6506818,0.7107759,0.6608278,0.80216163,0.6622992,0.82002705,0.6775987,0.7293834,0.4912669,0.7348956,0.48983553,0.76052064,0.35587567,0.7772352,0.35630774,0.7501956,0.2184099,0.77389455,0.18532291,Bhujangasana
0.55072606,0.66439545,0.5393445,0.67980194,0.5401961,0.649832,0.5480737,0.6899415,0.5458428,0.6332659,0.5969553,0.65083843,0.6085838,0.6390813,0.70634425,0.65009683,0.71689606,0.6551156,0.80076796,0.6641916,0.8194097,0.67571163,0.7342022,0.49315068,0.7384463,0.48568553,0.762113,0.36045986,0.77569205,0.35672992,0.75090206,0.21712975,0.7755069,0.1839345,Bhujangasana
0.5522781,0.6566983,0.54028916,0.6733891,0.54011214,0.6471822,0.5508873,0.6889429,0.5493951,0.6336901,0.5985544,0.65341383,0.61129177,0.6298647,0.70623344,0.6499329,0.7186853,0.6528883,0.7998076,0.66504407,0.81814176,0.67519885,0.7318826,0.5031862,0.73631674,0.48962525,0.76186347,0.3629397,0.7748527,0.35818252,0.7501301,0.2189817,0.7717681,0.1874799,Bhujangasana
